latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
26.5659,101.67464,327.59,0.34,0.56,2025-06-27,0544,N,low,2.0NRT,299.34,4.85,D
26.56678,101.6729,327.83,0.34,0.56,2025-06-27,0544,N,low,2.0NRT,298.51,4.82,D
26.57619,101.66688,367,0.34,0.56,2025-06-27,0544,N,high,2.0NRT,298.88,9.21,D
6.29274,81.35954,329.73,0.39,0.59,2025-06-27,0720,N,nominal,2.0NRT,294.04,2.87,D
6.29265,81.3601,328.25,0.39,0.59,2025-06-27,0720,N,nominal,2.0NRT,294.03,2,D
7.3652,81.31638,330.9,0.38,0.58,2025-06-27,0720,N,nominal,2.0NRT,289.73,3.03,D
7.54743,81.16933,330.72,0.38,0.59,2025-06-27,0720,N,nominal,2.0NRT,285.58,4.31,D
8.24031,80.1579,327.69,0.44,0.62,2025-06-27,0720,N,nominal,2.0NRT,287.91,3.04,D
8.34178,80.22992,334.29,0.43,0.62,2025-06-27,0720,N,nominal,2.0NRT,289.54,3.25,D
8.34365,80.22975,336.58,0.43,0.62,2025-06-27,0720,N,nominal,2.0NRT,291.06,2.93,D
8.83549,80.99697,344.49,0.37,0.58,2025-06-27,0720,N,nominal,2.0NRT,293.14,4.97,D
9.37276,80.6507,337.8,0.39,0.59,2025-06-27,0720,N,nominal,2.0NRT,291.89,4.97,D
8.99382,77.94114,337.23,0.59,0.7,2025-06-27,0720,N,nominal,2.0NRT,288.75,8.11,D
8.9928,77.93568,338.53,0.59,0.7,2025-06-27,0720,N,nominal,2.0NRT,291.8,10.78,D
8.99266,77.93597,346.49,0.59,0.7,2025-06-27,0720,N,nominal,2.0NRT,291.96,14.7,D
9.37493,78.90691,330.35,0.5,0.66,2025-06-27,0720,N,nominal,2.0NRT,292.9,4.61,D
9.37594,78.908,333.36,0.5,0.66,2025-06-27,0720,N,nominal,2.0NRT,292.56,2.96,D
9.138,77.61922,335.84,0.62,0.71,2025-06-27,0720,N,nominal,2.0NRT,288.45,7.42,D
9.38988,78.75016,333.74,0.52,0.67,2025-06-27,0720,N,nominal,2.0NRT,292.14,3.2,D
13.26345,79.57245,333.71,0.39,0.59,2025-06-27,0722,N,nominal,2.0NRT,289.89,5.2,D
13.26889,79.57137,351.29,0.39,0.59,2025-06-27,0722,N,nominal,2.0NRT,290.54,5.2,D
13.26336,79.57105,330.93,0.39,0.59,2025-06-27,0722,N,nominal,2.0NRT,290.63,4.5,D
13.26881,79.57001,332.96,0.39,0.59,2025-06-27,0722,N,nominal,2.0NRT,290.31,5.58,D
13.09337,78.27289,330.53,0.48,0.64,2025-06-27,0722,N,nominal,2.0NRT,291.32,4.3,D
13.53517,79.79584,333.68,0.37,0.58,2025-06-27,0722,N,nominal,2.0NRT,288.99,2.68,D
14.14992,79.65195,340.61,0.37,0.58,2025-06-27,0722,N,nominal,2.0NRT,277.3,3.45,D
23.34438,100.43079,331.16,0.63,0.72,2025-06-27,0724,N,nominal,2.0NRT,286.52,4.49,D
26.98184,80.20368,332.53,0.39,0.44,2025-06-27,0726,N,nominal,2.0NRT,295.95,3.81,D
26.98218,80.20394,337.16,0.39,0.44,2025-06-27,0726,N,nominal,2.0NRT,296.18,3.27,D
27.07148,80.23166,335.37,0.39,0.44,2025-06-27,0726,N,nominal,2.0NRT,296.56,3.12,D
27.08741,80.12117,331.75,0.4,0.44,2025-06-27,0726,N,nominal,2.0NRT,296.43,2.75,D
27.01088,79.56634,338.44,0.43,0.46,2025-06-27,0726,N,nominal,2.0NRT,294.55,3.32,D
27.06278,78.61596,342.61,0.48,0.48,2025-06-27,0726,N,nominal,2.0NRT,293.46,6.44,D
27.83183,79.60954,339.33,0.41,0.45,2025-06-27,0726,N,nominal,2.0NRT,295.32,5.08,D
28.26471,78.19566,339.51,0.48,0.48,2025-06-27,0726,N,nominal,2.0NRT,294.17,8.36,D
29.51849,77.02397,334.03,0.53,0.5,2025-06-27,0726,N,nominal,2.0NRT,292.27,2.03,D
30.34217,80.08061,342.03,0.53,0.42,2025-06-27,0726,N,nominal,2.0NRT,303.19,9.64,D
30.34352,80.07825,348,0.53,0.42,2025-06-27,0726,N,nominal,2.0NRT,302.2,12.71,D
30.22526,78.64845,335.63,0.42,0.45,2025-06-27,0726,N,nominal,2.0NRT,293.19,3.74,D
30.76782,79.84653,331.75,0.53,0.42,2025-06-27,0726,N,nominal,2.0NRT,299.44,3.8,D
30.63652,75.88567,330.53,0.59,0.53,2025-06-27,0726,N,nominal,2.0NRT,291.97,8.16,D
30.78642,76.21691,331.56,0.56,0.51,2025-06-27,0726,N,nominal,2.0NRT,291.52,6.93,D
30.71751,75.61463,330.51,0.61,0.53,2025-06-27,0726,N,nominal,2.0NRT,287.05,4.09,D
30.77656,75.66979,333.68,0.6,0.53,2025-06-27,0726,N,nominal,2.0NRT,291.42,6.64,D
30.78331,75.6545,341.32,0.6,0.53,2025-06-27,0726,N,nominal,2.0NRT,290.08,9.69,D
30.7881,75.65302,336.9,0.6,0.53,2025-06-27,0726,N,nominal,2.0NRT,289.4,9.69,D
30.8375,75.52266,340.91,0.61,0.53,2025-06-27,0726,N,nominal,2.0NRT,291.52,10.95,D
30.92995,75.49255,342.36,0.61,0.53,2025-06-27,0726,N,nominal,2.0NRT,292.06,8.4,D
30.90704,75.26019,335.97,0.63,0.54,2025-06-27,0726,N,nominal,2.0NRT,290.35,6.94,D
38.13622,67.81297,333.38,0.52,0.67,2025-06-27,0731,N,nominal,2.0NRT,298.87,3.6,D
38.04768,67.26711,367,0.56,0.69,2025-06-27,0731,N,high,2.0NRT,311.98,33.8,D
38.04588,67.26109,340.99,0.56,0.69,2025-06-27,0731,N,nominal,2.0NRT,305.56,20.94,D
38.05384,67.26466,367,0.56,0.69,2025-06-27,0731,N,high,2.0NRT,309.27,33.8,D
38.05205,67.2587,367,0.56,0.69,2025-06-27,0731,N,high,2.0NRT,304.43,20.94,D
38.05077,67.26998,344,0.56,0.69,2025-06-27,0731,N,nominal,2.0NRT,304.27,42.07,D
38.04893,67.26396,355.86,0.56,0.69,2025-06-27,0731,N,nominal,2.0NRT,325.41,35.92,D
38.04708,67.25787,344.01,0.56,0.69,2025-06-27,0731,N,nominal,2.0NRT,305.08,35.92,D
38.03813,65.47802,338.14,0.68,0.74,2025-06-27,0731,N,nominal,2.0NRT,304.36,11.28,D
38.03571,65.47044,342.97,0.68,0.74,2025-06-27,0731,N,nominal,2.0NRT,303.68,7.86,D
39.80227,67.52112,330.34,0.48,0.65,2025-06-27,0731,N,low,2.0NRT,303.4,5.13,D
9.43449,78.73985,342.93,0.76,0.77,2025-06-27,0902,N,nominal,2.0NRT,288.79,8.99,D
9.43676,78.73857,339.19,0.76,0.77,2025-06-27,0902,N,nominal,2.0NRT,288.81,7.26,D
9.32926,77.41123,333.18,0.62,0.71,2025-06-27,0902,N,nominal,2.0NRT,289.03,6.7,D
9.91267,78.0705,333.01,0.7,0.75,2025-06-27,0902,N,nominal,2.0NRT,289.54,3.78,D
22.781,55.81811,347.35,0.41,0.45,2025-06-27,0907,N,nominal,2.0NRT,313.59,1.38,D
22.87613,55.92454,345.01,0.4,0.44,2025-06-27,0907,N,nominal,2.0NRT,314.05,0.72,D
23.1917,55.46318,342.25,0.42,0.45,2025-06-27,0907,N,nominal,2.0NRT,303.6,6.69,D
23.19092,55.45907,346.9,0.42,0.45,2025-06-27,0907,N,nominal,2.0NRT,305.36,6.69,D
24.50577,56.6088,343.98,0.52,0.42,2025-06-27,0905,N,nominal,2.0NRT,305.58,13.14,D
24.50331,56.60641,340.41,0.52,0.42,2025-06-27,0905,N,nominal,2.0NRT,305.88,14.66,D
27.31621,67.85317,337.78,0.5,0.49,2025-06-27,0905,N,nominal,2.0NRT,287.32,4.14,D
28.1026,67.633,335.56,0.49,0.49,2025-06-27,0905,N,nominal,2.0NRT,284.9,3.68,D
28.24978,67.94413,352.13,0.51,0.5,2025-06-27,0905,N,nominal,2.0NRT,290.27,12.44,D
28.25846,67.93772,343.47,0.51,0.5,2025-06-27,0905,N,nominal,2.0NRT,290.12,10.88,D
28.2636,67.94248,340.78,0.51,0.5,2025-06-27,0905,N,nominal,2.0NRT,291.37,8.38,D
28.25712,67.9349,344.92,0.51,0.5,2025-06-27,0905,N,nominal,2.0NRT,289.77,8.9,D
28.26733,67.94441,346.26,0.51,0.5,2025-06-27,0905,N,nominal,2.0NRT,290.27,7.91,D
28.2701,67.82661,341.26,0.51,0.49,2025-06-27,0905,N,nominal,2.0NRT,288.75,8.35,D
28.2696,67.82138,344.48,0.51,0.49,2025-06-27,0905,N,nominal,2.0NRT,288.69,5.71,D
28.34665,68.18703,343.17,0.53,0.5,2025-06-27,0905,N,nominal,2.0NRT,289.91,6.18,D
28.3827,67.79417,334.81,0.51,0.49,2025-06-27,0905,N,nominal,2.0NRT,293.24,3,D
28.47486,67.83609,336.04,0.51,0.49,2025-06-27,0905,N,nominal,2.0NRT,291.79,4.27,D
32.48685,62.20818,367,0.44,0.38,2025-06-27,0907,N,low,2.0NRT,325.8,2.04,D
32.48979,62.20286,350.29,0.44,0.38,2025-06-27,0907,N,low,2.0NRT,322.29,2.04,D
32.67992,62.14836,350.21,0.44,0.38,2025-06-27,0907,N,low,2.0NRT,323.01,4.03,D
37.02876,62.41329,367,0.5,0.41,2025-06-27,0909,N,low,2.0NRT,325.21,6.88,D
37.03316,62.41828,348.76,0.5,0.41,2025-06-27,0909,N,low,2.0NRT,322.46,16.6,D
37.03252,62.41265,367,0.5,0.41,2025-06-27,0909,N,low,2.0NRT,325.81,6.88,D
37.03627,62.412,367,0.5,0.41,2025-06-27,0909,N,low,2.0NRT,325.3,13.12,D
38.05029,67.27509,337.98,0.6,0.53,2025-06-27,0909,N,low,2.0NRT,309.59,14.44,D
38.04927,67.26093,346.85,0.6,0.53,2025-06-27,0909,N,nominal,2.0NRT,313.16,74.45,D
38.04979,67.26807,367,0.6,0.53,2025-06-27,0909,N,low,2.0NRT,338.4,74.45,D
38.05472,67.26739,352.86,0.6,0.53,2025-06-27,0909,N,nominal,2.0NRT,311.69,18.81,D
38.0542,67.26017,341.1,0.6,0.53,2025-06-27,0909,N,nominal,2.0NRT,310.74,18.81,D
38.05112,67.27412,336.65,0.6,0.53,2025-06-27,0909,N,low,2.0NRT,309.46,46.07,D
38.05017,67.25987,345.34,0.6,0.53,2025-06-27,0909,N,nominal,2.0NRT,312.54,32.5,D
38.05065,67.26706,367,0.6,0.53,2025-06-27,0909,N,low,2.0NRT,338.8,46.07,D
38.05559,67.26633,337.32,0.6,0.53,2025-06-27,0909,N,low,2.0NRT,309.44,46.07,D
37.64575,62.25405,343.47,0.5,0.41,2025-06-27,0909,N,nominal,2.0NRT,315.41,7.85,D
37.98178,65.07979,341.47,0.46,0.47,2025-06-27,0909,N,nominal,2.0NRT,312.19,3.96,D
37.98125,65.07667,340.57,0.46,0.47,2025-06-27,0909,N,low,2.0NRT,312.55,4.04,D
38.03644,65.4693,346.33,0.48,0.48,2025-06-27,0909,N,nominal,2.0NRT,313.01,9.34,D
37.45007,59.86973,347.09,0.41,0.37,2025-06-27,0909,N,low,2.0NRT,317.35,5.2,D
37.45287,59.86437,350.49,0.41,0.37,2025-06-27,0909,N,nominal,2.0NRT,313.79,4.5,D
37.78717,59.09386,344.95,0.4,0.37,2025-06-27,0909,N,low,2.0NRT,318.83,5.35,D
37.88643,58.92981,349.5,0.4,0.37,2025-06-27,0909,N,nominal,2.0NRT,317.01,8.47,D
37.94259,58.56381,341.25,0.39,0.36,2025-06-27,0909,N,low,2.0NRT,315.56,5.97,D
38.00066,58.54825,346.45,0.39,0.36,2025-06-27,0909,N,low,2.0NRT,318.91,7.06,D
38.00432,58.50161,344.1,0.39,0.36,2025-06-27,0909,N,low,2.0NRT,318.53,7.08,D
38.00369,58.49718,345.56,0.39,0.36,2025-06-27,0909,N,low,2.0NRT,318.21,8.48,D
38.01621,58.51265,345.71,0.39,0.36,2025-06-27,0909,N,low,2.0NRT,320.16,9.23,D
38.0439,58.32347,347.04,0.39,0.36,2025-06-27,0909,N,low,2.0NRT,321.21,10.12,D
38.9882,63.65647,345.6,0.4,0.44,2025-06-27,0909,N,low,2.0NRT,317.57,9.52,D
39.72701,66.89773,333.69,0.6,0.53,2025-06-27,0909,N,low,2.0NRT,306.76,3.54,D
26.57171,101.67007,303.85,0.48,0.65,2025-06-27,1811,N,nominal,2.0NRT,286.82,2.39,N
26.56533,101.67416,308.47,0.48,0.65,2025-06-27,1811,N,nominal,2.0NRT,288.29,3.81,N
26.50417,101.85111,304.43,0.47,0.64,2025-06-27,1811,N,nominal,2.0NRT,288.21,1.38,N
26.50194,101.85019,303.42,0.47,0.64,2025-06-27,1811,N,nominal,2.0NRT,288.01,1.66,N
25.51735,100.72594,296.16,0.54,0.68,2025-06-27,1811,N,nominal,2.0NRT,282.69,0.69,N
25.51486,100.72598,295.27,0.54,0.68,2025-06-27,1811,N,nominal,2.0NRT,282.78,0.68,N
30.94994,97.36497,297.68,0.5,0.49,2025-06-27,1949,N,nominal,2.0NRT,284.65,0.84,N
29.66193,90.90527,302.06,0.4,0.37,2025-06-27,1949,N,nominal,2.0NRT,288.24,1.44,N
29.65931,90.9003,302.75,0.4,0.37,2025-06-27,1949,N,nominal,2.0NRT,288.26,1.49,N
29.26359,91.92615,304.33,0.43,0.38,2025-06-27,1949,N,nominal,2.0NRT,287.35,1.44,N
26.57747,101.70021,300.42,0.56,0.69,2025-06-27,1949,N,nominal,2.0NRT,285.8,3.76,N
26.58003,101.66468,322.33,0.56,0.69,2025-06-27,1949,N,nominal,2.0NRT,284.84,5.18,N
26.57377,101.66306,316.32,0.56,0.69,2025-06-27,1949,N,nominal,2.0NRT,285.41,3.04,N
26.5724,101.66831,306.03,0.56,0.69,2025-06-27,1949,N,nominal,2.0NRT,286.78,3.04,N
26.57779,101.66424,331.09,0.56,0.69,2025-06-27,1949,N,nominal,2.0NRT,284.89,6.99,N
26.57661,101.66888,312.12,0.56,0.69,2025-06-27,1949,N,nominal,2.0NRT,286.91,6.11,N
29.2236,88.3541,307.59,0.39,0.36,2025-06-27,1949,N,nominal,2.0NRT,287.12,0.78,N
29.08599,88.01229,307.89,0.39,0.36,2025-06-27,1949,N,nominal,2.0NRT,283.21,0.81,N
29.08268,88.01165,295.34,0.39,0.36,2025-06-27,1949,N,nominal,2.0NRT,281.48,0.81,N
26.47971,81.5579,325.34,0.46,0.47,2025-06-27,1951,N,nominal,2.0NRT,290.2,6.14,N
25.03619,87.37957,314.36,0.39,0.36,2025-06-27,1951,N,nominal,2.0NRT,292.18,2.5,N
25.03404,87.37135,306.93,0.39,0.36,2025-06-27,1951,N,nominal,2.0NRT,291.9,1.7,N
23.68078,86.39136,296.85,0.39,0.36,2025-06-27,1951,N,nominal,2.0NRT,272.83,0.72,N
23.75681,85.85373,296.46,0.4,0.37,2025-06-27,1951,N,nominal,2.0NRT,268.55,0.54,N
23.61363,86.79036,298.64,0.39,0.36,2025-06-27,1951,N,nominal,2.0NRT,275.29,0.84,N
24.15698,82.56976,301.55,0.56,0.43,2025-06-27,1951,N,nominal,2.0NRT,272.48,1.79,N
23.68014,86.09377,313.38,0.4,0.37,2025-06-27,1951,N,nominal,2.0NRT,280.37,1.89,N
23.67661,86.08603,300.15,0.4,0.37,2025-06-27,1951,N,nominal,2.0NRT,282.39,1.24,N
21.5922,96.22796,311.09,0.33,0.56,2025-06-27,1951,N,nominal,2.0NRT,287.43,1.07,N
22.47434,91.7347,298.62,0.52,0.42,2025-06-27,1951,N,nominal,2.0NRT,273.28,0.69,N
22.37643,87.27935,322.4,0.38,0.36,2025-06-27,1951,N,nominal,2.0NRT,290.32,4,N
22.37701,87.27563,310.28,0.38,0.36,2025-06-27,1951,N,nominal,2.0NRT,289.32,2.48,N
22.3696,87.30101,304.42,0.38,0.36,2025-06-27,1951,N,nominal,2.0NRT,288.43,1.13,N
22.3663,87.30041,306.32,0.38,0.36,2025-06-27,1951,N,nominal,2.0NRT,287.94,1.13,N
22.36299,87.2998,306.92,0.38,0.36,2025-06-27,1951,N,nominal,2.0NRT,287.57,1.72,N
22.35755,87.29117,306.37,0.38,0.36,2025-06-27,1951,N,nominal,2.0NRT,289.77,1.78,N
22.36651,87.01784,312.39,0.38,0.36,2025-06-27,1951,N,nominal,2.0NRT,290.79,1.77,N
22.3632,87.01724,313.37,0.38,0.36,2025-06-27,1951,N,nominal,2.0NRT,290.56,1.77,N
22.35989,87.01665,311.45,0.38,0.36,2025-06-27,1951,N,nominal,2.0NRT,290.2,2.63,N
18.68681,73.02874,300.89,0.64,0.72,2025-06-27,1953,N,nominal,2.0NRT,284.92,3.68,N
15.02207,78.0139,303.3,0.55,0.51,2025-06-27,1953,N,nominal,2.0NRT,280.56,0.84,N
11.11082,77.67052,298.36,0.51,0.49,2025-06-27,1955,N,nominal,2.0NRT,274.17,0.33,N
39.86244,98.25417,295.83,0.55,0.43,2025-06-27,1947,N,nominal,2.0NRT,260.65,1.26,N
39.81246,98.29724,308.58,0.56,0.43,2025-06-27,1947,N,nominal,2.0NRT,259.38,2.07,N
39.79114,97.91214,296.5,0.54,0.42,2025-06-27,1947,N,nominal,2.0NRT,277.59,0.87,N
36.89146,101.75025,297.91,0.32,0.55,2025-06-27,1949,N,nominal,2.0NRT,283.99,1.14,N
36.59127,101.48792,296.15,0.63,0.54,2025-06-27,1949,N,nominal,2.0NRT,283.97,1.05,N
36.4404,101.60365,305.03,0.32,0.55,2025-06-27,1949,N,nominal,2.0NRT,282.21,1.16,N
37.34539,97.40942,300.88,0.56,0.43,2025-06-27,1949,N,nominal,2.0NRT,284.83,1.41,N
36.49589,61.7927,308.65,0.46,0.39,2025-06-27,2129,N,nominal,2.0NRT,291.28,0.65,N
36.47461,61.45805,303.38,0.48,0.4,2025-06-27,2129,N,nominal,2.0NRT,291.83,0.86,N
36.4629,60.84809,318.36,0.51,0.41,2025-06-27,2129,N,nominal,2.0NRT,293.06,1.69,N
36.94886,54.88878,300.48,0.35,0.57,2025-06-27,2129,N,nominal,2.0NRT,287.15,1.3,N
36.47954,59.74677,304.55,0.57,0.43,2025-06-27,2129,N,nominal,2.0NRT,291.01,1.48,N
36.44988,59.40103,305.42,0.4,0.44,2025-06-27,2129,N,nominal,2.0NRT,293.02,0.85,N
36.29956,59.77293,305.91,0.57,0.43,2025-06-27,2129,N,nominal,2.0NRT,286.83,1.26,N
36.27199,59.6481,306.21,0.38,0.43,2025-06-27,2129,N,nominal,2.0NRT,292.64,0.76,N
36.2381,59.73071,302,0.57,0.43,2025-06-27,2129,N,nominal,2.0NRT,290.41,0.88,N
33.545,71.5512,305.93,0.42,0.45,2025-06-27,2129,N,nominal,2.0NRT,291.35,3.08,N
35.35598,60.21465,301.27,0.53,0.42,2025-06-27,2129,N,nominal,2.0NRT,289.45,1.2,N
32.72123,72.924,302.98,0.52,0.5,2025-06-27,2129,N,nominal,2.0NRT,290.45,1.2,N
28.74432,76.92701,303.66,0.54,0.68,2025-06-27,2131,N,nominal,2.0NRT,287.04,1.39,N
31.62103,54.72358,309.39,0.32,0.55,2025-06-27,2131,N,nominal,2.0NRT,295.87,1.53,N
31.62294,54.72485,316.53,0.32,0.54,2025-06-27,2131,N,nominal,2.0NRT,296.95,2.01,N
39.85555,66.20116,304.72,0.39,0.36,2025-06-27,2127,N,nominal,2.0NRT,293.94,0.93,N
